cle_unique;colonne;valeur
423;avis4_lib;« SUPPORT SERVICES »
423;avis4_commentaire;J'ai travaillé chez Plastic Omnium à temps plein
423;avis4_avantages;Avantagesambiance de travail, équilibre  travail/ famille,nombre de jours de congés.
423;avis4_inconvenients;Inconvénientsmanagement peu humain, pas de gestion de carrière ou évolution,  pas de prise de décision
423;avis5_lib;« Plastic Omnium »
423;avis5_commentaire;J'ai travaillé chez Plastic Omnium à temps plein plus de 5 ans
423;avis5_avantages;AvantagesRecherche d'innovation et projets d'investissement industriels.
423;avis5_inconvenients;"InconvénientsManque d'humanité avec la recherche des résultats à court terme. Communication difficile entre la direction et les opérationnels
Beaucoup de pression sur les jeunes ingénieurs. A surveiller."
423;avis6_lib;« Bien »
423;avis6_commentaire;J'ai travaillé chez Plastic Omnium à temps plein plus d'un an
423;avis6_avantages;AvantagesSalaire et nombre de rtt
423;avis6_inconvenients;InconvénientsContrat de travail précaire pas de cdi
423;avis7_lib;« Opinion personnelle »
423;avis7_commentaire;Je travaille chez Plastic Omnium à temps plein depuis moins d'un an
423;avis7_avantages;AvantagesAmbiance travail, bonne communication .
423;avis7_inconvenients;InconvénientsD’être un  travailleur Intérimaire
423;avis8_lib;« Forte culture d'entreprise »
423;avis8_commentaire;J'ai travaillé chez Plastic Omnium à temps partiel plus d'un an
423;avis8_avantages;"AvantagesEntreprise française et familiale, assez paternaliste mais à la stratégie affirmée et la croissance solide. Atmosphère assez ""famille"""
423;avis8_inconvenients;InconvénientsUn peu politique et rigide
423;avis9_lib;« Manager d'équipe »
423;avis9_commentaire;Je travaille chez Plastic Omnium à temps plein depuis plus d'un an
423;avis9_avantages;AvantagesAmbiance de travail, liberté d'entreprendre, milieu challengeant, bonne condition de travail
423;avis9_inconvenients;InconvénientsBesoin de flexibilité et disponibilité
423;avis10_lib;« Avis général »
423;avis10_commentaire;J'ai travaillé chez Plastic Omnium à temps plein
423;avis10_avantages;"AvantagesBons avantages et bonne ambiance
Les collaborateurs sont bienveillants"
423;avis10_inconvenients;InconvénientsHiérarchie trop présente freine la prise de décisions
424;nomEntreprise;Plastic Omnium
424;noteMoyEntreprise;3.5
424;avis1_lib;« Correct »
424;avis1_commentaire;Je travaille chez Plastic Omnium à temps partiel
424;avis1_avantages;NULL
424;avis1_inconvenients;NULL
424;avis2_lib;« Moyen »
424;avis2_commentaire;Je travaille chez Plastic Omnium à temps plein
424;avis2_avantages;NULL
424;avis2_inconvenients;NULL
424;avis3_lib;« belle société très bien gérée par l'actionnariat familial »
424;avis3_commentaire;J'ai travaillé chez Plastic Omnium à temps plein
424;avis3_avantages;NULL
424;avis3_inconvenients;NULL
424;avis4_lib;« Bonne expérience »
424;avis4_commentaire;Je travaille chez Plastic Omnium à temps plein depuis plus de 3 ans
424;avis4_avantages;NULL
424;avis4_inconvenients;NULL
424;avis5_lib;« pénibilité »
424;avis5_commentaire;Je travaille chez Plastic Omnium à temps plein depuis plus de 10 ans
424;avis5_avantages;NULL
424;avis5_inconvenients;NULL
424;avis6_lib;« Entreprise »
424;avis6_commentaire;Je travaille chez Plastic Omnium à temps plein
424;avis6_avantages;NULL
424;avis6_inconvenients;NULL
424;avis7_lib;« Tres formateur »
424;avis7_commentaire;Je travaille chez Plastic Omnium à temps plein depuis plus de 3 ans
424;avis7_avantages;NULL
424;avis7_inconvenients;NULL
424;avis8_lib;« De belles opportunités a l´international! »
424;avis8_commentaire;Je travaille chez Plastic Omnium à temps plein
424;avis8_avantages;NULL
424;avis8_inconvenients;NULL
424;avis9_lib;« entreprise moyenne »
424;avis9_commentaire;Je travaille chez Plastic Omnium à temps plein depuis plus d'un an
424;avis9_avantages;NULL
424;avis9_inconvenients;NULL
424;avis10_lib;« Bon stage, très formateur »
424;avis10_commentaire;Je travaille chez Plastic Omnium à temps plein
424;avis10_avantages;NULL
424;avis10_inconvenients;NULL
425;nomSociete;Gfi world
425;villeEmploi;Nantes, FR
425;libelleEmploi;Ingénieur d'études BI H/F
425;Descriptif;"Détail de l'offreInformations généralesEntité de rattachement2ème ESN du Grand Ouest avec plus de 1500 collaborateurs, Gfi Informatique est présente sur 9 agences de proximité (Nantes, Niort, Rennes, Lannion, Caen, Le Mans, Orléans, Tours et Brest). Le savoir-faire et l'expertise de nos collaborateurs permettent d'accompagner nos clients grands comptes dans les phases de conception, de réalisation, d'évolution et de maintenance en conditions opérationnelles de leur SI. Nous poursuivons en 2018 notre dynamique de croissance sur la région en recrutant 300 nouveaux talents. Rejoignez une équipe qui marque !Vous souhaitez en savoir plus, échangez directement avec nos collaborateurs http //bit.ly/2EhnRqBDescription du posteMétierMétier AS (Application Services) - DéveloppementIntitulé du posteIngénieur d'études BI H/FContratCDIDescription De La MissionAu sein de notre Centre de Services, vous participez à la mise en œuvre de projets décisionnels. Professionnel.le dans ce domaine, votre objectif sera de créer des outils d’aide à la décision pour nos clients.Passionné.e par les environnements BI, vous maîtrisez les langages d'interrogations de données (SQL, PL/SQL, T/SQL...), un ou plusieurs ETL (idéalement Informatica).Diplômé(e) d’une formation supérieure en Informatique, vous avez acquis au cours de votre expérience, une expertise sur les solutions de ""Data prep"" pour l'import, l'organisation, la sélection, l'enrichissement ... des données (ETL type Informatica, Talend ...)Ce que vous pouvez attendre de nous !Des missions et projets passionnantsLa participation à des communautés d’experts en BI / Big Data pour partager vos compétences et en découvrir de nouvellesL’accès à des formations (auprès d’organismes, de nos partenaires ou sur notre plateforme de e-learning) pour monter en compétences et faire évoluer votre carrièreVous avez déjà envie de nous rejoindre ? Alors envoyez-nous votre candidature.ProfilMaîtrise d’un langage d'interrogation de données (SQL, PL/SQL, T/SQL...)Maîtrise d'un outil ETL (Informatica, Talend, ...)Maîtrise d'un langage de développement orienté objet (.net / java / python...)Localisation du posteLocalisation du posteFrance, Ouest, 44 Loire-AtlantiqueLieuNantesCritères candidatNiveau d'études min. requisBac+5Niveau d'expérience min. requisPlus de 2 ans"
426;nomEntreprise;Plastic Omnium
426;villeEntreprise;Plus de 10 000 employés
426;tailleEntreprise; 1946
426;description;"AvantagesEntreprise française et familiale, assez paternaliste mais à la stratégie affirmée et la croissance solide. Atmosphère assez ""famille""InconvénientsUn peu politique et rigidePlastic Omnium2019-07-19 06:39 PDT"
427;nomSociete;Baldwin Partners
427;villeEmploi;Nantes, FR
427;libelleEmploi;Ingénieur big data CDI
427;Descriptif;Le Programme de déploiement de notre client a pour objectif de mettre en place des projets utilisant les technologies Big Data pour accompagner la digitalisation de ses process.L’Ingénieur Big data aura pour mission de réaliser le Développements Data Python / Spark / Scala en suivant les processus et bonnes pratiques de l’équipe de développeurs du programme.Compétences Techniques & Relationnelles RequisesPythonHadoopEnvironnements Unix/linuxConnaissance du SQLTravail en équipe, capacité d’intégration.Etre rigoureux, organisé & autonomeEtre force de proposition d’amélioration dans le cadre de l’industrie 4.0Référence :BP24Localisation(s) : Nantes (44)
428;nomEntreprise;Mixt Composites Recyclables
428;noteMoyEntreprise;4.0
428;avis1_lib;« Entreprise familiale »
428;avis1_commentaire;J'ai travaillé chez Mixt Composites Recyclables à temps plein plus d'un an
428;avis1_avantages;AvantagesAmbiance, projets et la proximité avec la production
428;avis1_inconvenients;InconvénientsLe contexte qui s'est retrouvé perturbé
429;nomSociete;GROUPE M6
429;villeEmploi;Neuilly-sur-Seine, Île-de-France, France
429;libelleEmploi;CDI Ingénieur de Développement / moteurs d'optimisation H/F
429;Descriptif;"Au sein du Domaine Publicité de la DSI du Groupe M6, et en tant qu'ingénieur de développement spécialisé moteurs d'optimisation, vous aurez pour mission de concevoir et de développer des applications innovantes pour M6 Publicité. Vous interviendrez sur plusieurs projets :•	Les moteurs d'optimisation :Dans une équipe spécialisée de 3 personnes, vous participerez à la conception et au développement de plusieurs moteurs d'optimisation (programmation linéaire). Vous analyserez les performances et serez amené à réaliser la maintenance évolutive ainsi qu'à concevoir et réaliser de nouveaux moteurs.•	Les applications du SI Publicité:Vous participerez à la conception et au développement des applications dédiées aux métiers de la régie publicitaire (gestion commerciale, offre, planification, facturation, extranet, audiences etc.)Vous interviendrez dans un environnement dynamique en mode AGILE. Vous utiliserez les dernières technologies du marché et utiliserez les interfaces internes et externes : équipes de développement et chefs de projet SI Pub et équipes d'Intégration et d'Exploitation de la DSI.De formation école d'ingénieurs ou universitaire, vous avez au moins 3 ans d'expériences professionnelles dans le développement Java, et avez développé les compétences suivantes:- Programmation objet Java : Spring, Hibernate, HTML5, JS, Angular;- Mathématiques : Statistiques, programmation linéaire et optimisation combinatoire;- Base de données SQL Oracle;- R, Big Data, Machine Learning seraient un plus.Vous êtes intéressé par les problématiques d'optimisation, et avez déjà, idéalement, une expérience dans ce domaine.Vous aimez concevoir des algorithmes performants.Vous êtes méthodique et rigoureux.Vous aimez les mathématiques et avez une connaissance théorique en statistiques et en recherche opérationnelle ; idéalement sur l'optimisation combinatoire (PLNE, heuristique, et algorithmes évolutionnaires).Vous avez un anglais opérationnel.Vous vous reconnaissez dans ce poste? Rejoignez-nous !Le process de recrutement sera le suivant :1ère étape : entretien avec la RH et le manager;2ème étape: entretien avec le Directeur de la BU;3ème étape: entretien avec le DRH du groupe M6.Le Groupe M6 valorise la diversité. Soyez vous-même, soyez M6 !"
430;nomEntreprise;Mixt Composites Recyclables
430;villeEntreprise;Tournon-sur-Rhône
430;tailleEntreprise;Inconnu
430;description;AvantagesAmbiance, projets et la proximité avec la productionInconvénientsLe contexte qui s'est retrouvé perturbéMixt Composites Recyclables2019-03-12 01:38 PDT
431;nomEntreprise;Astek
431;noteMoyEntreprise;2.9
431;avis1_lib;« une esn comme tant d'autres qui n'est pas à taille humaine »
431;avis1_commentaire;J'ai travaillé chez Astek à temps plein plus de 3 ans
431;avis1_avantages;Avantagescomme les autres esn de +1000 salariés... frais déplacement et TR... CE a minima
431;avis1_inconvenients;Inconvénientsune esn qui rachète pour grossir et avec ses inconvénients dans sa gestion rh à moyen-long terme...
431;avis2_lib;« Astek »
431;avis2_commentaire;Je travaille chez Astek à temps plein
431;avis2_avantages;AvantagesL'intercontrat est le seul avantage.  Voilà
431;avis2_inconvenients;InconvénientsTout le reste n'en vaut pas la peine
431;avis3_lib;« Consultant »
431;avis3_commentaire;Je travaille chez Astek à temps plein depuis plus d'un an
431;avis3_avantages;"Avantages* Titre de transports 100%
* Bonne mutuelle"
431;avis3_inconvenients;"Inconvénients* Pas de suivi régulier
* Pas à l'écoute des souhaits des consultants"
431;avis4_lib;« Politique salariale à revoir »
431;avis4_commentaire;Je travaille chez Astek à temps plein depuis plus d'un an
431;avis4_avantages;AvantagesMissions intéressantes, Poste à responsabilités
431;avis4_inconvenients;InconvénientsPolitique RH, Salaire, Managers jamais dispo
431;avis5_lib;« Belle entreprise »
431;avis5_commentaire;Je travaille chez Astek à temps plein depuis moins d'un an
431;avis5_avantages;AvantagesLes managers sont bienveillants et essaient d'accompagner au mieux leurs équipes. Les actes méritants sont récompensés.
431;avis5_inconvenients;InconvénientsHoraires de travail importants mais l'ambiance est bonne.
431;avis6_lib;« Une société de conseils digne de son nom ! »
431;avis6_commentaire;Je travaille chez Astek à temps plein depuis plus d'un an
431;avis6_avantages;"AvantagesUne intégration tout d'abord ! J'ai été accueilli par la Chargée de recrutement qui m'a suivi tout au long de mes entretiens. Plusieurs projets m'ont été présentés par les managers de l'agence. 
J'ai démarré rapidement sur une mission fonctionnnelle chez un client de renom !
Un suivi de proximité ! Je suis suivi par mon manager régulièrement avec des points mission. Les RH sont aussi disponibles pour toutes...questions du quotidien.Dérouler"
431;avis6_inconvenients;InconvénientsDes programmes de certifications sont mises en place, parfois manque de visibilité sur les formations associées
431;avis7_lib;« A eviter »
431;avis7_commentaire;J'ai travaillé chez Astek à temps plein moins d'un an
431;avis7_avantages;AvantagesAucun avantage, pas de possibilité d'évolution
431;avis7_inconvenients;InconvénientsManagement inexistant, manager absent, équipe laissé à l'abandon
431;avis8_lib;« Consultant informatique Astek sud est »
431;avis8_commentaire;Je travaille chez Astek à temps plein
431;avis8_avantages;"AvantagesMoyenne d'âge jeune
Possibilité de changer de missions cas SSII"
431;avis8_inconvenients;InconvénientsNegociation remuneration compliquée après embauche
431;avis9_lib;« Une bonne entreprise pour lancer votre carrière »
431;avis9_commentaire;Je travaille chez Astek à temps plein
431;avis9_avantages;AvantagesEntretien très simple à réussir.
431;avis9_inconvenients;InconvénientsÉvolution limitée au sein de la société.
431;avis10_lib;« Ambitieux mais pas les épaules »
431;avis10_commentaire;J'ai travaillé chez Astek à temps plein moins d'un an
431;avis10_avantages;AvantagesLe CE est pas mal.
431;avis10_inconvenients;InconvénientsDes ambitions pour développer de nouveaux horizons, mais n'y mettent pas les moyens. Pas (peu) à l'écoute des souhaits du collaborateur.
432;nomEntreprise;Astek
432;noteMoyEntreprise;2.9
432;avis1_lib;« Pour commencer votre carrière c'est pas mal »
432;avis1_commentaire;Je travaille chez Astek à temps plein depuis plus d'un an
432;avis1_avantages;AvantagesPlusieurs clients, une bonne équipe de commerciaux
432;avis1_inconvenients;Inconvénientspas bcp d'avantage, pass bcp de RTT
432;avis2_lib;« Une SSII/ESN classique »
432;avis2_commentaire;Je travaille chez Astek à temps plein depuis plus de 10 ans
432;avis2_avantages;AvantagesLe seul avantage que je peux voir à bosser chez Astekc'est de pouvoir changer de clients régulièrement, ce qui nous permet de développer de nouvelles compétences, d'apprendre et de progresser.
432;avis2_inconvenients;"InconvénientsTout le reste :
- une fois en poste n'esperez aucune augmentation
- si vous esperez profiter d'une formation ne soyez pas trop pressé
- en somme n'attendez pas grand chose de votre employeur
- vous etes margé entre 30 et 50% et le service qui vous est rendu ne vaut surement pas ce tarif."
432;avis3_lib;« moyen »
432;avis3_commentaire;J'ai travaillé chez Astek à temps plein
432;avis3_avantages;AvantagesTicket restaurant, Mutuelle,  AfterWork
432;avis3_inconvenients;InconvénientsManque de suivi, augmentation trop faible
432;avis4_lib;« Astek Sophia, a good SSII with new restructuration »
432;avis4_commentaire;Je travaille chez Astek à temps plein depuis plus de 3 ans
432;avis4_avantages;"AvantagesLes avantages sont : 
Ticket restaurant
Mutuelle 
AfterWork"
432;avis4_inconvenients;"Inconvénientspas d'intéressement 
Les consultants  ne sont pas tout le temps suivi mais je vois qu il y a un effort sur ca en ce moment"
432;avis5_lib;« Moyen »
432;avis5_commentaire;J'ai travaillé chez Astek à temps plein
432;avis5_avantages;AvantagesProcessus de recrutement très rapide
432;avis5_inconvenients;InconvénientsPas de suivi chez les clients
432;avis6_lib;« Satisfait »
432;avis6_commentaire;Je travaille chez Astek à temps plein depuis plus d'un an
432;avis6_avantages;AvantagesCommunication et engagement mutuels,
432;avis6_inconvenients;InconvénientsFormation avec un seul suivi
432;avis7_lib;« boite qui fait son travail »
432;avis7_commentaire;Je travaille chez Astek à temps plein
432;avis7_avantages;Avantagessalaire ok , rien à dire
432;avis7_inconvenients;Inconvénientsssii pas de plan de carriere long terme
432;avis8_lib;« Développeur »
432;avis8_commentaire;J'ai travaillé chez Astek à temps plein
432;avis8_avantages;AvantagesJe ne me souviens pas
432;avis8_inconvenients;InconvénientsManque de suivi, de formations, augmentation trop faible
432;avis9_lib;« Frustrant »
432;avis9_commentaire;J'ai travaillé chez Astek à temps plein plus d'un an
432;avis9_avantages;AvantagesDes collaborateurs dans l'ensemble très sympathique.
432;avis9_inconvenients;"InconvénientsUne direction qui a tendance à valoriser certains services plus que d'autres et qui reste campé sur des principes vieux de 20 ans ou plus. 
On vous dit oui une semaine et la semaine suivante on vous explique que se sera non."
432;avis10_lib;« Enfin une SSII à comportement humain »
432;avis10_commentaire;J'ai travaillé chez Astek à temps plein plus d'un an
432;avis10_avantages;AvantagesEn plus de proposer les avantages classiques d'une assez grande SSII pour ses consultants, Astek (à Paris) semble mettre l'accent sur le recrutement de managers humains qui suivent autant que faire se peut leurs équipes. Surprenamment transparents et bienveillants, je n'y croyais plus mais ils existent !
432;avis10_inconvenients;InconvénientsL'entreprise étant en pleine croissance, les managers ne sont pas toujours très disponibles pour leurs équipes, mais même ça c'est au dessus de la moyenne des SSII parce que j'ai vraiment eu l'impression que les managers faisaient leur possible pour être à l'écoute chez Astek, chose que je n'ai ressentie nulle part ailleurs.
433;nomSociete;Logware
433;villeEmploi;Paris, FR
433;libelleEmploi;Ingénieur Big Data
433;Descriptif;Vos Principales MissionsDans un monde où la donnée devient une véritable mine d’or pour les entreprises, une grande banque internationale souhaite mettre en place des moteurs de recherches Big Data dans un environnement full Agile.> Construction de l'évolution des offres de services Search BIG DATA (Elastic, Solr…)-> Support L3 sur des incidents de production-> Accompagnement & conseil sur l'utilisation de ces technologies et de leur modélisation-> Gestion de la production d’un cluster Elastic avec toutes ses composantes (Kibana, logstash, filebeat, metricbeat, etc)Les « must have » Expérience significative de 5 ans minimum à un poste similaire Maitrise des outils d’automatisation et d’industrialisation (Ansible, Terraform, Shell..) Expertise Search Elastic (Certification ou formations) Connaissances sur la technologie solr/solrcloud Anglais fortement appréciéLe « nice profil » VOUS et votre aisance relationnelle, votre curiosité, votre sens du service, votre esprit collaboratif et votre capacité à travailler en toute autonomie et à synthétiser l’informationSi ce poste vous a donné l’envie de nous rejoindre, vous pouvez le faire en 2mn chrono avec l’envoi de votre candidature ! Nous saurons vous assurer une belle carrière au sein de Logware avec des propositions de missions à fort challenge, des formations et un suivi régulier pour vous accompagner tout au long de notre collaboration ????
434;nomEntreprise;Astek
434;villeEntreprise;Paris
434;tailleEntreprise;De 1 001 à 5 000 employés
434;description;AvantagesLes managers sont bienveillants et essaient d'accompagner au mieux leurs équipes. Les actes méritants sont récompensés.InconvénientsHoraires de travail importants mais l'ambiance est bonne.Astek2019-11-06 07:00 PST
435;nomEntreprise;Astek Group
435;noteMoyEntreprise;1.7
435;avis1_lib;« Developpeur »
435;avis1_commentaire;Je travaille chez Astek Group à
435;avis1_avantages;AvantagesSalaire plus élevé que la plupart des sociétés de services basés a Sophia Antipolis
435;avis1_inconvenients;"InconvénientsPolitique: faire un maximum de profit
Management: Aucun suivi
Il vous faut démissionner si la mission ne vous convient pas!"
435;avis2_lib;« Épouvantable employeur »
435;avis2_commentaire;Je travaille chez Astek Group à temps plein depuis plus de 3 ans
435;avis2_avantages;AvantagesPas de vraie bonne raison. Les bonnes raisons seraient si vous vous vouliez bavarder toute la journée et fumer à la pause café.
435;avis2_inconvenients;InconvénientsSi vous ne négociez pas un bon salaire dès le début, vous êtes bloqué avec jusqu'à la fin. Vous n'avez jamais d'augmentation ou alors il vous faut menacer de partir pour en avoir une. Pas de progression dans la carrière. Ils vous promettent des choses à l'oral puis trouvent des excuses pour les rendre caduques. Assurez-vous que vous avez par écrit tout ce dont vous avez parlé, autrement vous vous ferez avoir. Quand...vous exprimez votre mécontentement, ils n'écoutent pas.Dérouler
436;nomSociete;Neosoft Solutions Inc
436;villeEmploi;Rennes, FR
436;libelleEmploi;Ingénieur Big Data
436;Descriptif;Votre missionDans le cadre du développement de notre activité, nous recherchons des Ingénieurs Big Data pour intervenir chez nos clients grands comptes au sein d’une équipe Agile.Vos Principales Missions SerontParticiper à la conception logicielle en équipeCadrer et relire les spécifications fonctionnelles et techniquesRéaliser le développement de nouvelles fonctionnalitésMaintenir les systèmes applicatifs et traiter les incidents en production avec l’intégrateurCompétences techniquesDéveloppement sous Java, Pig, Hive, Spark, ScalaConnaissances HadoopMaîtrise des protocoles HTTP, SSL, JSON-REST, XML, WebServicesVotre profilDe formation supérieure en informatique, vous justifier d’une première expérience d’un an minimum à un poste similaire. Vous êtes passionné par les technologies du Big Data, et êtes curieux d’esprit ? Vous n’avez pas peur d’apprendre de vos erreurs et des autres pour vous améliorer ? Vous êtes doté d’une capacité d’adaptation et n’imaginez le travail qu’en équipe ? Ce poste est fait pour vous !
437;nomEntreprise;Astek Group
437;villeEntreprise;Altrincham, Angleterre (Royaume-Uni)
437;tailleEntreprise;De 1 à 50 employés
437;description;AvantagesSalaire plus élevé que la plupart des sociétés de services basés a Sophia AntipolisInconvénientsPolitique: faire un maximum de profitManagement: Aucun suiviIl vous faut démissionner si la mission ne vous convient pas!Astek Group2016-08-28 00:36 PDT
438;nomSociete;MFG Labs
438;villeEmploi;Paris 04, Île-de-France, France
438;libelleEmploi;Ingénieur Python H/F
438;Descriptif;"MFG Labs c’est :Travailler dans une entreprise pionnière sur les problématiques data science depuis 10 ans.Partager son enthousiasme et sa curiosité en prenant part à la révolution apportée par les mathématiques appliquées, la data science et l’intelligence artificielle.Enfin c’est être pragmatique car nous travaillons sur des solutions industrielles ayant un impact concret.MFG Labs c’est aussi une synergie d’expertise; des équipes de passionnées composées de data scientists, d’ingénieurs, designers et chefs de projets. Une approche pluri-disciplinaire pour construire les solutions les plus pertinentes aux problématiques les plus complexes.Ce que l’on vous propose :Au sein du pôle Data Technologie et rattaché(e) à un Senior, vous participerez à la conception, au développement, au déploiement et aux tests des solutions de traitement de données complexes, sur des infrastructures variées.Vous participerez ainsi aux stratégies de transformation data des clients de MFG Labs en garantissant leur qualité.Concevoir, implémenter et déployer en production :Des algorithmes prototypés dans divers langagesDes pipelines de traitement de volumes de données importantDes stratégies d’industrialisation (CI/CD, auto scaling, orchestration containerization…)Des macroservices et microservices communicant avec des frontaux, services externes ou internes, en temps réel et intensifs en données, notamment via API RESTTester de nouveaux frameworks de traitement de données et valoriser l’expertise sur les différentes technologies et clouds (veille technologique, formations, certifications...)Pour vous épanouir sur ce nouveau poste nous vous accompagnons dans votre parcours d’intégration, de formation et dans le mentoring de votre carrière par un senior ou un architecte.Vous :Vous avez minimum 2 ans d'expérience hors stageMaîtrise de Python, Pytest, Shell, Panda, FlaskBonne compréhension des algorithmes de Machine LearningFort intérêt pour la programmation fonctionnelleTravail en équipe et mode projet (Scrum/Kanban)Anglais technique indispensable (lu/parlé/écrit)Votre environnement technique :SQL et base de données NoSQLVersionnement de sources : Git/GitFlowBig Data : Hadoop, Spark, Akka, Play Framework …AWS, GCP, AzureIndustrialisation et de mise en production (CI/CD…)Injection de dépendance, MVC et design d’APIDéroulé des entretiens :Entretien téléphoniqueEntretien RH puis technique dans nos locaux à BastilleEntretien avec votre futur manager"
439;nomSociete;Devoteam
439;villeEmploi;Lille, FR
439;libelleEmploi;Ingénieur Big data H/F
439;Descriptif;Description de l'entrepriseChez Devoteam, nous sommes des «Digital Transformakers». Le respect, la franchise et la passion animent chaque jour notre tribu. Ensemble, nous aidons nos clients du CAC40 à remporter la bataille du Digital : du conseil à la mise en œuvre de technologies innovantes, jusqu’à l’adoption des usages.Nous intervenons principalement dans les secteurs de la banque, de l’énergie et de l’industrie ainsi que dans la santé, les transports et la distribution.Cloud, Cybersécurité, Digital Workplace ainsi que Big Data et Project Management n’ont aucun secret pour notre tribu ! Nos 7 200+ collaborateurs sont certifiés, formés et accompagnés au quotidien pour relever de nouveaux challenges innovants.D’ici 2020, nous serons un des leaders européens de la transformation digitale. Es-tu prêt(e) à relever le défi ?Description du posteBenoît et son équipe lilloise n'attendent que toi pour relever de nouveaux défis. Ensemble vous accompagnerez nos clients dans la transformation de leur projet vers lamise en oeuvre et le déploiement de solutions BIG DATA.Ta mission si tu l'acceptes, est de participer à :L'administration de solutions Big Data : hadoop (hortonworks, mapr), spark, mongodb/cassandra ...L'optimisation des performances de la plateforme BIG DATAL'amélioration et la simplification des processus d'intégration et déploiement continuPour réussir ce nouveau challenge nous vous proposerons des actions de formation via des certifications en direct des éditeurs, des actions de parrainage et un dispositif d'évaluation personnel régulier.QualificationsDiplômé(e) d'uneécole d'ingénieursou d'unMaster 2 en informatique, tu souhaites t'investir dans une équipe dynamique, passionnée et aux valeurs humaines.Tu es doté d'unexcellent relationnelet tu as pourambition d'évoluer dans un contexte innovant et challengeant lié aux sujets Big Data. Tu aimes travailler en équipe, andyou are fluent in english!Tu possèdes idéalement une expérience significative en développement Java/JEE et une bonne connaissance des outils Big Data.Tu es désireux (se) de t'investir dans des projets innovants et gagner rapidement en responsabilités.Alors n'hésites plus réponds à l'annonce de Laury et rejoins la communauté des Digital Transformakers !Informations complémentairesTu veux en savoir plus? Viens échanger directement avec nos ambassadeurs.Le savais-tu ?Tous nos postes sont ouverts aux personnes en situation de handicap. Devoteam est engagé dans une politique Diversité.En rejoignant Devoteam, tu auras la possibilité de te connecter avec tes pairs, de partager leur expérience et de développer tes compétences en rejoignant la communauté Big Data partagée par nos 17 pays.
440;nomEntreprise;Keyrus Group
440;noteMoyEntreprise;4.0
440;avis1_lib;« Bonne entreprise pour un premier emploi dans l'IT »
440;avis1_commentaire;Je travaille chez Keyrus Group à temps plein depuis plus d'un an
440;avis1_avantages;NULL
440;avis1_inconvenients;NULL
440;avis2_lib;« Entreprise Humaine et à l'écoute »
440;avis2_commentaire;Je travaille chez Keyrus Group à temps plein depuis plus d'un an
440;avis2_avantages;NULL
440;avis2_inconvenients;NULL
440;avis3_lib;« Des axes d’améliorations sont à prévoir »
440;avis3_commentaire;Je travaille chez Keyrus Group à temps plein depuis plus d'un an
440;avis3_avantages;NULL
440;avis3_inconvenients;NULL
440;avis4_lib;« Des bonnes conditions de travail avec une très belle ambiance »
440;avis4_commentaire;Je travaille chez Keyrus Group à temps plein depuis plus d'un an
440;avis4_avantages;NULL
440;avis4_inconvenients;NULL
440;avis5_lib;« Très mauvaise expérience »
440;avis5_commentaire;J'ai travaillé chez Keyrus Group à temps plein plus d'un an
440;avis5_avantages;NULL
440;avis5_inconvenients;NULL
440;avis6_lib;« une société requin »
440;avis6_commentaire;J'ai travaillé chez Keyrus Group à temps plein
440;avis6_avantages;NULL
440;avis6_inconvenients;NULL
440;avis7_lib;« Salarié en CDI »
440;avis7_commentaire;J'ai travaillé chez Keyrus Group à temps plein
440;avis7_avantages;NULL
440;avis7_inconvenients;NULL
440;avis8_lib;« Good »
440;avis8_commentaire;Je travaille chez Keyrus Group à temps plein depuis moins d'un an
440;avis8_avantages;NULL
440;avis8_inconvenients;NULL
440;avis9_lib;« Une belle découverte humaine »
440;avis9_commentaire;Je travaille chez Keyrus Group à temps plein
440;avis9_avantages;NULL
440;avis9_inconvenients;NULL
440;avis10_lib;« Décevant à tous niveaux #bullshit »
440;avis10_commentaire;Je travaille chez Keyrus Group à temps plein
440;avis10_avantages;NULL
440;avis10_inconvenients;NULL
441;nomEntreprise;Keyrus Group
441;noteMoyEntreprise;4.0
441;avis1_lib;« Une entreprise centrée sur l'humain »
441;avis1_commentaire;Je travaille chez Keyrus Group à temps plein depuis moins d'un an
441;avis1_avantages;"AvantagesBelle culture RH; l'entreprise est conciliante travail-famille, elle a à coeur ses employés, bonne esprit d'équipe, communication,  belle énergie ."
441;avis1_inconvenients;InconvénientsGestion de projet et planification stratégique  qui peut être amélioré
441;avis2_lib;« Tout n’est que marketing et pas du tout sincère et transparent »
441;avis2_commentaire;J'ai travaillé chez Keyrus Group à temps plein plus d'un an
441;avis2_avantages;AvantagesPas grand chose Juste le CE qui se bouge un peu !
441;avis2_inconvenients;InconvénientsSalaires bas, pas de reconnaissance, du process à tout va, une gestion comptable scandaleuse, ils maltraitent les fournisseurs
441;avis3_lib;« Bonne entreprise de services IT »
441;avis3_commentaire;J'ai travaillé chez Keyrus Group à temps plein
441;avis3_avantages;"AvantagesL'ambiance
Le choix des missions
Le suivi des consultants"
441;avis3_inconvenients;InconvénientsDifficile d'avoir des formations quand on est en mission
441;avis4_lib;« ESN proche de ses collaborateurs »
441;avis4_commentaire;Je travaille chez Keyrus Group à temps plein depuis plus d'un an
441;avis4_avantages;AvantagesEsprit d'équipe, proximité du management, engagement et formation des collaborateurs
441;avis4_inconvenients;InconvénientsRAS, ras, ras, ras, ras
441;avis5_lib;« Entreprise innovante et humaine »
441;avis5_commentaire;Je travaille chez Keyrus Group à temps plein
